time,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1695706665.98927,map,0.37276025281117015,0.0,0.0,0.0,0.0,-0.0043216292182421895
1695706666.0104027,map,0.3958606253385964,0.0,0.0,0.0,0.0,-0.004412603088475713
1695706666.0296195,map,0.40549891660004994,0.0,0.0,0.0,0.0,-0.004412651824845079
1695706666.0492196,map,0.42186924723773356,0.0,0.0,0.0,0.0,-0.0035344957332953423
1695706666.069338,map,0.4322131441353388,0.0,0.0,0.0,0.0,-0.0035340297108928365
1695706666.0904243,map,0.448321538331019,0.0,0.0,0.0,0.0,-0.0046314804903951744
1695706666.1095452,map,0.4592096909287448,0.0,0.0,0.0,0.0,-0.0046326431377251885
1695706666.1298113,map,0.4966961477668487,0.0,0.0,0.0,0.0,-0.0039186355963378265
1695706666.1495354,map,0.512208746935384,0.0,0.0,0.0,0.0,-0.003918383316424882
1695706666.1695898,map,0.5266766907735371,0.0,0.0,0.0,0.0,-0.0033772232914767502
1695706666.1895337,map,0.5592505131150041,0.0,0.0,0.0,0.0,-0.004789648567020896
1695706666.2092264,map,0.5737400236869208,0.0,0.0,0.0,0.0,-0.004790398865136238
1695706666.2300036,map,0.5931357138666701,0.0,0.0,0.0,0.0,-0.007774565989730503
1695706666.2494266,map,0.6052972881030375,0.0,0.0,0.0,0.0,-0.007776109422415779
1695706666.2692533,map,0.6234482930527786,0.0,0.0,0.0,0.0,-0.00727583492711254
1695706666.2892895,map,0.6358556566352767,0.0,0.0,0.0,0.0,-0.007275279552495126
1695706666.3093119,map,0.6570101907003437,0.0,0.0,0.0,0.0,-0.007862870945351904
1695706666.329525,map,0.6707652005698017,0.0,0.0,0.0,0.0,-0.007863183744045385
1695706666.355426,map,0.6916015219752407,0.0,0.0,0.0,0.0,-0.008154003762235722
